,full-existence,full-executive,full-existence-executive,full-property,full-existence-property,full-executive-property,full-existence-executive-property,full-,content management-existence,content management-executive,content management-existence-executive,content management-property,content management-existence-property,content management-executive-property,content management-existence-executive-property,content management-,data storage & processing-existence,data storage & processing-executive,data storage & processing-existence-executive,data storage & processing-property,data storage & processing-existence-property,data storage & processing-executive-property,data storage & processing-existence-executive-property,data storage & processing-,devops and cloud-existence,devops and cloud-executive,devops and cloud-existence-executive,devops and cloud-property,devops and cloud-existence-property,devops and cloud-executive-property,devops and cloud-existence-executive-property,devops and cloud-,soa and middlewares-existence,soa and middlewares-executive,soa and middlewares-existence-executive,soa and middlewares-property,soa and middlewares-existence-property,soa and middlewares-executive-property,soa and middlewares-existence-executive-property,soa and middlewares-,software development tools-existence,software development tools-executive,software development tools-existence-executive,software development tools-property,software development tools-existence-property,software development tools-executive-property,software development tools-existence-executive-property,software development tools-,web development-existence,web development-executive,web development-existence-executive,web development-property,web development-existence-property,web development-executive-property,web development-existence-executive-property,web development-,
data storage & processing-,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.3985583799040531),Less (1.126558403453163e-141),Less (5.848492787120743e-09),Equal (0.6505168105612855),Equal (0.6784937015837592),Equal (0.25274780216397486),Equal (0.31121974817003284),Less (2.9671719027566855e-45),Greater (0.9978548033970757),Greater (1.0),Equal (0.3657663802487129),Equal (0.3778364920469436),Greater (0.9872016823859591),Equal (0.0873198974407172),Equal (0.6968529908826144),Greater (1.0),Less (0.0009361253558991605),Greater (0.999999959570044),Equal (0.1228239518672992),Equal (0.14905389745318967),Less (0.019902848681914127),Less (0.0014074178413075017),Equal (0.07704282085164826),Greater (0.9999778807836814),Greater (0.9999999253227211),Greater (1.0),Greater (0.9804901270685347),Equal (0.7496449667955934),Equal (0.42335239446663164),Equal (0.14484007647223548),Equal (0.6796925312791577),Greater (1.0),
devops and cloud-existence,,,,,,,,,,,,,,,,,,,,,,,,,,Less (5.382564411580575e-66),Less (3.482459146387232e-10),Equal (0.4105431054632964),Equal (0.3899183803879669),Equal (0.3150149871814819),Equal (0.19640638256131082),Less (2.267288330162179e-11),Greater (0.9953448692829983),Greater (1.0),Equal (0.379828948303657),Equal (0.35939865640520996),Greater (0.9882448799435867),Equal (0.09926779306163622),Equal (0.6374582345215591),Greater (1.0),Less (0.0001843538566759449),Greater (0.9999606362010026),Equal (0.06557511204609233),Equal (0.07032105286029952),Less (0.008725014591076198),Less (0.0002869882232024779),Equal (0.053771874726455816),Equal (0.3080123055563053),Greater (0.9999997093750433),Greater (1.0),Greater (0.9838800438724018),Equal (0.8039802748255598),Equal (0.4199803522793091),Equal (0.1711782283199179),Equal (0.6362879062213557),Greater (1.0),
devops and cloud-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.9940046126950647),Greater (0.9999996179954405),Greater (0.9999999993449802),Greater (0.9999999971727412),Equal (0.18767260561111976),Greater (1.0),Greater (1.0),Greater (1.0),Greater (0.9999986360906323),Greater (0.9999961798265218),Greater (0.9999999998875426),Greater (0.9999990048410444),Greater (0.9761620683812122),Greater (1.0),Greater (0.999999999967462),Greater (1.0),Greater (0.982577522086808),Greater (0.9902589461395935),Equal (0.1426923495107667),Equal (0.7325815683167414),Equal (0.524100409278227),Greater (1.0),Greater (1.0),Greater (1.0),Greater (0.9999999927249509),Greater (0.999559445098115),Greater (0.9978687052001028),Greater (0.999999919654856),Equal (0.19323357763155713),Greater (1.0),
devops and cloud-existence-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.9980366008489575),Greater (0.9996395266558743),Greater (0.9999743250095721),Equal (0.5694147246212969),Greater (0.9998950732132744),Greater (0.9999999999653844),Greater (1.0),Greater (0.9996873816641215),Greater (0.9995089069301277),Greater (0.9999992559475287),Greater (0.9999163176727233),Equal (0.12495629307059107),Greater (1.0),Greater (0.9946598451736727),Greater (1.0),Equal (0.3607390701981983),Equal (0.27267593604583307),Equal (0.7343007649096457),Equal (0.25702058171389897),Equal (0.31412954311395547),Greater (0.9999999999998794),Greater (1.0),Greater (1.0),Greater (0.999995999970679),Greater (0.9901189613489011),Equal (0.07886936575629447),Greater (0.9999536395549277),Equal (0.4407217589846103),Greater (1.0),
devops and cloud-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.9037264326175043),Equal (0.14841508945804943),Equal (0.4802414918584801),Equal (0.25753905555963685),Greater (0.9914564268410487),Greater (0.9999999999849443),Equal (0.20290973922115152),Equal (0.25376694568112435),Greater (0.9937141392964954),Greater (0.9835324383641106),Equal (0.5412640738909457),Greater (0.9999951925112618),Equal (0.21564964352390903),Greater (0.9941475871226214),Equal (0.24466837092007254),Equal (0.2386199164599908),Equal (0.11565137850737646),Less (0.004664324335326801),Equal (0.06125525983401758),Equal (0.2459141369511456),Greater (0.9999178848634911),Greater (0.9999999991341785),Greater (0.9920165470842743),Equal (0.6249174305494842),Equal (0.6917585893584496),Equal (0.11175226758636912),Equal (0.7031645246635208),Greater (0.9999999886001391),
devops and cloud-existence-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.1536600075250991),Equal (0.39161611761459403),Equal (0.14352477093510235),Greater (0.9950869856211921),Greater (0.9999999999999944),Equal (0.19603435801032132),Equal (0.2288208859396026),Greater (0.9932941081739237),Greater (0.9775929050880275),Equal (0.532078004008959),Greater (0.9999999251519442),Equal (0.11911501710492432),Greater (0.9981182250941389),Equal (0.23884665969258856),Equal (0.21603016583518453),Equal (0.09338930076832473),Less (0.0032578535540720814),Equal (0.07212923278504743),Equal (0.19412598296351014),Greater (0.9999822776978734),Greater (0.9999999999995339),Greater (0.9921953348435797),Equal (0.6330414690441731),Equal (0.6969986475755994),Equal (0.1013908009257624),Equal (0.7604878700629238),Greater (0.999999999989333),
devops and cloud-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.12276967305468584),Less (0.0036635059996029413),Equal (0.5417474754261109),Greater (0.9999615131312842),Equal (0.9857817671363578),Equal (0.8790480173967427),Equal (0.2743533030060945),Equal (0.46666379780215994),Equal (0.8598568088526479),Greater (0.9788856231548753),Less (0.004175389688102882),Equal (0.708378659953808),Less (0.014798209545589046),Less (0.014154241195425238),Less (0.005954233361626229),Less (0.00029098828807093353),Less (0.020829093073813205),Equal (0.40456945520210685),Equal (0.09504664681457442),Greater (0.9994215662277771),Equal (0.24106444918835168),Equal (0.77478925444927),Equal (0.18466367867330902),Equal (0.6964446830107011),Equal (0.41994851122466714),Greater (0.998119701829793),
devops and cloud-existence-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.6706567913273741),Greater (0.9838273229907679),Greater (0.9999804871004233),Equal (0.10806259478037245),Equal (0.08469948985075271),Greater (0.9854416804870922),Equal (0.060466240393953034),Equal (0.3356491112354757),Greater (0.9986640375693708),Equal (0.8343322078639615),Greater (0.9822223277279707),Equal (0.9686767899346213),Equal (0.9731248266759333),Equal (0.7193144649764243),Equal (0.3036226342746823),Equal (0.2701747572212485),Equal (0.15202561175575252),Greater (0.9975677888049284),Greater (0.9999034235268974),Greater (0.9896766503303722),Equal (0.2399012938561027),Equal (0.5305387845097499),Equal (0.05417845990997807),Equal (0.8212536440347245),Greater (0.9997760648329491),
devops and cloud-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.9999999678901137),Greater (1.0),Greater (0.98652683381545),Greater (0.9816257265972447),Greater (0.9999077277352875),Greater (0.9973550816495371),Equal (0.3328934429421183),Greater (1.0),Equal (0.6839870145680995),Greater (1.0),Equal (0.556040273765736),Equal (0.6414742296663389),Equal (0.2592967494327758),Less (0.006025693315585258),Equal (0.1212161822415924),Greater (1.0),Greater (1.0),Greater (1.0),Greater (0.9996423962803072),Equal (0.2114581541149292),Equal (0.722687239915478),Greater (0.9966106183085632),Equal (0.9208752767555777),Greater (1.0),
soa and middlewares-existence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.9999998767166618),Equal (0.7071945390133715),Equal (0.6887758642028268),Equal (0.425534231811583),Equal (0.5415434691868075),Equal (0.9191330080857971),Greater (0.9832513921498242),Less (1.2796163429362742e-06),Equal (0.6643269485382584),Less (0.0010561873705877524),Less (0.0010323041700019315),Less (0.00024124812497464416),Less (7.065201778648442e-06),Less (0.007352273701431058),Less (0.008123717850867667),Equal (0.15697393359179218),Greater (0.9999766475478901),Equal (0.4026100928966422),Equal (0.3874667974459344),Less (0.017497357637452172),Equal (0.965254538756874),Equal (0.26552021041452334),Greater (0.9997769297767376),
soa and middlewares-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Less (0.0014553126809922138),Less (0.0023681127222375535),Less (0.018641656649239603),Equal (0.13029661485294253),Equal (0.2360875954017091),Less (1.548759549763811e-10),Less (2.8229739659913828e-39),Less (5.551849083273603e-20),Less (2.417828942744917e-09),Less (7.403584580891427e-10),Less (1.4621195379632415e-10),Less (2.1386979934069737e-12),Less (0.0005494809201022148),Less (1.1592331635352244e-52),Less (6.212744518155839e-05),Less (0.009535211884963363),Equal (0.10994744171210478),Less (0.0007786770845653066),Less (2.1862294695120204e-06),Less (0.0038750344436804963),Less (0.013454658519349997),Less (1.6805661176819504e-05),
soa and middlewares-existence-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.9255595392922449),Equal (0.3032473679840091),Equal (0.44561799048431394),Equal (0.9209159608262404),Equal (0.14351000442942755),Less (0.012758808514352451),Equal (0.8511560104520699),Less (0.015268611575246544),Less (0.011413014247462954),Less (0.004914280191913416),Less (0.00028668992954832044),Less (0.009389698493937513),Equal (0.4402108312348125),Equal (0.20852208678204776),Greater (0.9938486448572617),Equal (0.2547898535644617),Equal (0.7003942033576005),Equal (0.15454296032692402),Equal (0.8146922028170691),Equal (0.3128048393799203),Greater (0.9864114845490581),
soa and middlewares-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.40722066853222105),Equal (0.45382289096322903),Equal (0.9921609604412002),Equal (0.20459303884042446),Less (0.020563721374855733),Equal (0.831204841484474),Less (0.014733752786837608),Less (0.019826771043836275),Less (0.00874152346309053),Less (0.00034148655220939047),Less (0.006220284950159696),Equal (0.5040240060784698),Equal (0.3368263500878783),Greater (0.9912573993632793),Equal (0.3078593437936671),Equal (0.7018795627720029),Equal (0.13850018133964279),Equal (0.5789600731267004),Equal (0.38732411628177343),Equal (0.05792242593722096),
soa and middlewares-existence-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.8908318753957578),Equal (0.7623586318253373),Equal (0.7322869194111161),Less (0.0001338532842581107),Equal (0.2400481473797631),Less (0.0011666634015889078),Less (0.0008361961138385082),Less (0.00038885643671727826),Less (4.6674102092975764e-05),Less (0.0070895421662873),Less (0.014130033434803138),Equal (0.8494627437640814),Equal (0.198452013398698),Equal (0.874150911278275),Equal (0.2506505219151932),Less (0.015195875644522171),Equal (0.4474022411871512),Equal (0.16137779989714274),Equal (0.30488379523702425),
soa and middlewares-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.7447756635876673),Equal (0.7626105127144776),Less (0.0019715500081129923),Equal (0.42509090183002163),Less (0.004338283920755213),Less (0.0018618033157431517),Less (0.0017033128619351062),Less (0.00019484725537180953),Less (0.007647504824184225),Equal (0.10288293906370036),Equal (0.7683080982062667),Equal (0.2359848951402217),Equal (0.811382344745654),Equal (0.2643113853281639),Equal (0.06267748139098529),Equal (0.4198571885082081),Equal (0.12965219638510916),Equal (0.3404024938751191),
soa and middlewares-existence-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.6398651341651969),Equal (0.3675753852474333),Equal (0.9971541275606371),Equal (0.22677650089359702),Equal (0.2940566091321596),Equal (0.19651643543042951),Equal (0.07190788901431773),Less (0.01797614150555327),Equal (0.7333255483028382),Equal (0.7508764865305173),Equal (0.3547088508068451),Equal (0.6974769750589327),Equal (0.7975401864547783),Equal (0.3922301914095022),Equal (0.8400380672660297),Equal (0.42677673653298365),Equal (0.4732740962263059),
soa and middlewares-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Less (1.3486050870556396e-25),Less (1.3363202422645116e-07),Less (8.600205123520678e-06),Less (7.169584713949587e-06),Less (9.153212723775556e-07),Less (1.826129540674516e-08),Less (0.003531968263640696),Less (1.3317770358022185e-57),Equal (0.6988371892171851),Greater (0.9999961737303522),Equal (0.9372641219254825),Equal (0.08926047643871339),Less (0.0010847116723716006),Equal (0.3324865158453707),Equal (0.13691470120019994),Greater (0.999995736599704),
software development tools-existence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.9999999999205947),Equal (0.6653073422384919),Equal (0.7326670939165343),Equal (0.3547314771034721),Less (0.014626111637456857),Equal (0.11233791023502823),Greater (0.9999987607567379),Greater (0.9999999999916643),Greater (1.0),Greater (0.999583038490697),Equal (0.19990051036476653),Equal (0.7736600520148404),Greater (0.996539419004041),Equal (0.9616199013119529),Greater (1.0),
software development tools-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Less (0.0008849096559997672),Less (0.0007725637754604382),Less (0.00018232586997290998),Less (2.7345243113531314e-06),Less (0.00794673404831641),Less (2.349788810043473e-05),Greater (0.9928615290922355),Greater (0.9999999999999999),Equal (0.2500325194264399),Equal (0.4582375208264665),Less (0.020967022537407266),Equal (0.8284251798170024),Equal (0.2710252951621942),Greater (1.0),
software development tools-existence-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.8910966162951035),Equal (0.719896636060249),Equal (0.1829223028239556),Equal (0.18567678104514596),Greater (0.9854558741798897),Greater (0.9999565768685924),Greater (0.9999999834772646),Greater (0.9988597401268076),Equal (0.1851269112834294),Equal (0.47191095722862053),Greater (0.9948782565850662),Equal (0.7207979647439393),Greater (0.9999998276638077),
software development tools-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.6901265809463293),Equal (0.08906572099925905),Equal (0.12653951102838723),Greater (0.9846496581455062),Greater (0.9999581299359092),Greater (0.9999999930643813),Greater (0.9989072131589877),Equal (0.22098553785026398),Equal (0.5963567777599137),Greater (0.9954870788292968),Equal (0.7621481415346762),Greater (0.999999883241777),
software development tools-existence-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.2815169568605258),Equal (0.23371550754035497),Greater (0.995916629902506),Greater (0.9999926599350033),Greater (0.999999998215419),Greater (0.9996567002476393),Equal (0.0783332560634296),Equal (0.30584740010830613),Greater (0.9976089851261436),Equal (0.6281718148270479),Greater (0.9999999870605779),
software development tools-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.5520395911924625),Greater (0.9999148666647605),Greater (0.9999996865686064),Greater (0.9999999999663145),Greater (0.999965635716074),Greater (0.9951761595845344),Greater (0.979180065167292),Greater (0.9999564573839642),Equal (0.21130679694023802),Greater (0.9999999995990696),
software development tools-existence-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.9816534704861163),Greater (0.9950199643679559),Greater (0.9989528383344857),Greater (0.9965570049940364),Greater (0.9793645969159152),Equal (0.09015063952251803),Greater (0.9974663333215124),Equal (0.113944878650761),Greater (0.9982744384347458),
software development tools-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.999999611360355),Greater (1.0),Greater (0.9791457499293555),Equal (0.9948891503951864),Equal (0.256973077443852),Equal (0.23641676302178882),Equal (0.5324638270796058),Greater (1.0),
web development-existence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater (0.992585856252216),Equal (0.970328283950453),Equal (0.13775438361823492),Less (0.004121047317480306),Equal (0.4510962371866245),Equal (0.16938426239776982),Equal (0.06440108269735101),
web development-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.3264316129251499),Less (0.005016108905666635),Less (1.2410525545761464e-05),Less (0.015236553260722204),Less (0.018868116095364366),Equal (0.13001780138183244),
web development-existence-executive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.21589382996997963),Less (0.009893974856683795),Equal (0.41624709488540834),Equal (0.12807407526566247),Equal (0.49402562824586405),
web development-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.34327316667898344),Equal (0.33267604851077404),Equal (0.6079577711787638),Greater (0.9873220250368903),
web development-existence-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.05672295310741928),Equal (1.0),Greater (0.9999006874687524),
web development-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.19405002600311072),Equal (0.08886403611927064),
web development-existence-executive-property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal (0.06765801271512781),
web development-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
